date,inclination_deg,clear_sky_peak_wm2,clear_sky_daily_kwh_m2
2013-06-06,10,1001.19,8.25563
2013-06-07,10,1000.722,8.25611
2013-06-08,10,1000.233,8.25605
2013-06-09,10,999.726,8.25544
2013-06-10,10,999.199,8.2543
2013-06-11,10,998.658,8.25262
2013-06-12,10,998.114,8.2504
2013-06-13,10,997.553,8.24765
2013-06-14,10,996.974,8.24437
2013-06-15,10,996.379,8.24055
2013-06-16,10,996.462,8.24358
2013-06-17,10,996.528,8.24606
2013-06-18,10,996.576,8.24802
2013-06-19,10,996.608,8.24944
2013-06-20,10,996.624,8.25033
2013-06-21,10,996.623,8.25068
2013-06-22,10,996.606,8.25051
2013-06-23,10,996.573,8.2498
2013-06-24,10,996.523,8.24857
2013-06-25,10,996.457,8.24681
2013-06-26,10,996.375,8.24452
2013-06-27,10,996.276,8.2417
2013-06-28,10,996.16,8.23836
2013-06-29,10,996.027,8.23448
2013-06-30,10,995.877,8.23008
2013-07-01,10,995.709,8.22515
2013-07-02,10,995.524,8.21969
2013-07-03,10,995.321,8.2137
2013-07-04,10,995.099,8.20718
2013-07-05,10,994.858,8.20013
2013-07-06,10,994.609,8.19255
2013-07-07,10,994.343,8.18445
2013-07-08,10,994.056,8.17581
2013-07-09,10,993.747,8.16664
2013-07-10,10,993.417,8.15695
2013-07-11,10,993.063,8.14672
2013-07-12,10,992.687,8.13596
2013-07-13,10,992.286,8.12466
2013-07-14,10,991.861,8.11283
2013-07-15,10,991.41,8.10047
2013-07-16,10,990.649,8.0846
2013-07-17,10,989.575,8.06521
2013-07-18,10,988.472,8.04528
2013-07-19,10,987.339,8.02481
2013-07-20,10,986.176,8.00379
2013-07-21,10,984.981,7.98224
2013-07-22,10,983.754,7.96015
2013-07-23,10,982.493,7.93751
2013-07-24,10,981.197,7.91432
2013-07-25,10,979.866,7.89059
2013-07-26,10,978.499,7.86633
2013-07-27,10,977.093,7.84152
2013-07-28,10,975.649,7.81616
2013-07-29,10,974.165,7.79024
2013-07-30,10,972.64,7.76376
2013-07-31,10,971.073,7.73674
2013-08-01,10,969.463,7.70915
2013-08-02,10,967.81,7.68103
2013-08-03,10,966.111,7.65237
2013-08-04,10,964.367,7.62315
2013-08-05,10,962.576,7.59337
2013-08-06,10,960.736,7.56303
2013-08-07,10,958.848,7.53214
2013-08-08,10,956.909,7.50072
2013-08-09,10,954.92,7.46875
2013-08-10,10,952.879,7.43623
2013-08-11,10,950.784,7.40316
2013-08-12,10,948.636,7.36953
2013-08-13,10,946.434,7.33537
2013-08-14,10,944.175,7.30068
2013-08-15,10,941.86,7.26544
2013-08-16,10,939.912,7.23393
2013-08-17,10,938.346,7.20616
2013-08-18,10,936.73,7.17786
2013-08-19,10,935.058,7.14905
2013-08-20,10,933.328,7.11969
2013-08-21,10,931.541,7.0898
2013-08-22,10,929.696,7.05938
2013-08-23,10,927.791,7.02845
2013-08-24,10,925.826,6.997
2013-08-25,10,923.8,6.96503
2013-08-26,10,921.714,6.93253
2013-08-27,10,919.565,6.89952
2013-08-28,10,917.355,6.86602
2013-08-29,10,915.082,6.83201
2013-08-30,10,912.746,6.7975
2013-08-31,10,910.347,6.7625
2013-09-01,10,907.885,6.72702
2013-09-02,10,905.359,6.69106
2013-09-03,10,902.769,6.65462
2013-09-04,10,900.135,6.61771
2013-09-05,10,897.448,6.58036
2013-09-06,10,894.698,6.54255
2013-09-07,10,891.884,6.50429
2013-09-08,10,889.007,6.4656
2013-09-09,10,886.067,6.42648
2013-09-10,10,883.063,6.38695
2013-09-11,10,879.996,6.347
2013-09-12,10,876.867,6.30665
2013-09-13,10,873.675,6.26592
2013-09-14,10,870.422,6.22481
2013-09-15,10,867.107,6.18332
2013-09-16,10,863.589,6.14012
2013-09-17,10,860.009,6.09657
2013-09-18,10,856.37,6.05268
2013-09-19,10,852.704,6.00845
2013-09-20,10,848.978,5.9639
2013-09-21,10,845.193,5.91905
2013-09-22,10,841.35,5.8739
2013-09-23,10,837.451,5.82846
2013-09-24,10,833.495,5.78275
2013-09-25,10,829.484,5.73679
2013-09-26,10,825.419,5.69057
2013-09-27,10,821.302,5.64413
2013-09-28,10,817.133,5.59747
2013-09-29,10,812.914,5.55061
2013-09-30,10,808.647,5.50357
2013-10-01,10,804.332,5.45635
2013-10-02,10,799.972,5.40899
2013-10-03,10,795.568,5.36149
2013-10-04,10,791.141,5.31387
2013-10-05,10,786.682,5.26615
2013-10-06,10,782.184,5.21834
2013-10-07,10,777.648,5.17047
2013-10-08,10,773.077,5.12256
2013-10-09,10,768.473,5.07461
2013-10-10,10,763.837,5.02666
2013-10-11,10,759.173,4.97872
2013-10-12,10,754.481,4.9308
2013-10-13,10,749.765,4.88294
2013-10-14,10,745.026,4.83515
2013-10-15,10,740.267,4.78744
2013-10-16,10,735.49,4.73985
2013-10-17,10,730.698,4.69238
2013-10-18,10,725.892,4.64505
2013-10-19,10,721.076,4.5979
2013-10-20,10,716.252,4.55093
2013-10-21,10,711.422,4.50416
2013-10-22,10,706.588,4.45762
2013-10-23,10,701.755,4.41134
2013-10-24,10,696.924,4.36532
2013-10-25,10,692.098,4.31959
2013-10-26,10,687.281,4.27417
2013-10-27,10,682.475,4.22909
2013-10-28,10,677.682,4.18437
2013-10-29,10,672.907,4.14002
2013-10-30,10,668.152,4.09608
2013-10-31,10,663.42,4.05256
2013-11-01,10,658.714,4.00948
2013-11-02,10,654.038,3.96688
2013-11-03,10,649.394,3.92476
2013-11-04,10,644.786,3.88316
2013-11-05,10,640.216,3.84208
2013-11-06,10,635.688,3.80157
2013-11-07,10,631.206,3.76164
2013-11-08,10,626.772,3.7223
2013-11-09,10,622.39,3.68359
2013-11-10,10,618.062,3.64552
2013-11-11,10,613.793,3.60812
2013-11-12,10,609.585,3.57141
2013-11-13,10,605.442,3.53539
2013-11-14,10,601.365,3.50011
2013-11-15,10,597.36,3.46558
2013-11-16,10,593.845,3.43511
2013-11-17,10,590.409,3.40542
2013-11-18,10,587.055,3.37654
2013-11-19,10,583.786,3.34848
2013-11-20,10,580.604,3.32125
2013-11-21,10,577.513,3.29488
2013-11-22,10,574.516,3.26939
2013-11-23,10,571.615,3.24479
2013-11-24,10,568.813,3.2211
2013-11-25,10,566.114,3.19834
2013-11-26,10,563.519,3.17652
2013-11-27,10,561.032,3.15567
2013-11-28,10,558.675,3.1358
2013-11-29,10,556.444,3.11692
2013-11-30,10,554.33,3.09905
2013-12-01,10,552.334,3.08219
2013-12-02,10,550.458,3.06638
2013-12-03,10,548.705,3.05162
2013-12-04,10,547.078,3.03793
2013-12-05,10,545.577,3.02531
2013-12-06,10,544.205,3.01376
2013-12-07,10,542.964,3.00334
2013-12-08,10,541.856,2.99403
2013-12-09,10,540.883,2.98584
2013-12-10,10,540.051,2.97878
2013-12-11,10,539.393,2.97287
2013-12-12,10,538.874,2.9681
2013-12-13,10,538.496,2.9645
2013-12-14,10,538.259,2.96207
2013-12-15,10,538.164,2.96082
2013-12-16,10,537.804,2.95762
2013-12-17,10,537.177,2.95247
2013-12-18,10,536.692,2.94848
2013-12-19,10,536.349,2.94566
2013-12-20,10,536.148,2.94404
2013-12-21,10,536.124,2.94361
2013-12-22,10,536.258,2.94436
2013-12-23,10,536.536,2.94629
2013-12-24,10,536.957,2.94941
2013-12-25,10,537.522,2.95372
2013-12-26,10,538.23,2.9592
2013-12-27,10,539.08,2.96587
2013-12-28,10,540.072,2.97372
2013-12-29,10,541.206,2.98274
2013-12-30,10,542.48,2.99294
2013-12-31,10,543.918,3.0043
2014-01-01,10,545.515,3.01682
2014-01-02,10,547.248,3.0305
2014-01-03,10,549.116,3.04532
2014-01-04,10,551.119,3.06126
2014-01-05,10,553.253,3.07838
2014-01-06,10,555.519,3.09661
2014-01-07,10,557.913,3.11594
2014-01-08,10,560.435,3.13638
2014-01-09,10,563.081,3.15792
2014-01-10,10,565.851,3.18054
2014-01-11,10,568.742,3.20423
2014-01-12,10,571.784,3.22899
2014-01-13,10,574.945,3.25479
2014-01-14,10,578.218,3.28162
2014-01-15,10,581.603,3.30948
2014-01-16,10,584.911,3.33687
2014-01-17,10,588.14,3.36377
2014-01-18,10,591.474,3.39165
2014-01-19,10,594.909,3.42048
2014-01-20,10,598.442,3.45025
2014-01-21,10,602.071,3.48096
2014-01-22,10,605.794,3.51256
2014-01-23,10,609.606,3.54505
2014-01-24,10,613.505,3.57841
2014-01-25,10,617.488,3.61261
2014-01-26,10,621.552,3.64764
2014-01-27,10,625.693,3.68348
2014-01-28,10,629.908,3.72012
2014-01-29,10,634.195,3.75751
2014-01-30,10,638.552,3.79564
2014-01-31,10,642.983,3.83449
2014-02-01,10,647.474,3.87405
2014-02-02,10,652.02,3.91427
2014-02-03,10,656.62,3.95516
2014-02-04,10,661.268,3.99667
2014-02-05,10,665.963,4.03879
2014-02-06,10,670.7,4.08149
2014-02-07,10,675.477,4.12475
2014-02-08,10,680.29,4.16855
2014-02-09,10,685.135,4.21287
2014-02-10,10,690.01,4.25767
2014-02-11,10,694.911,4.30294
2014-02-12,10,699.834,4.34866
2014-02-13,10,704.778,4.3948
2014-02-14,10,709.739,4.44134
2014-02-15,10,715.57,4.4957
2014-02-16,10,721.408,4.55045
2014-02-17,10,727.249,4.60554
2014-02-18,10,733.091,4.66096
2014-02-19,10,738.931,4.71668
2014-02-20,10,744.772,4.77268
2014-02-21,10,750.614,4.82893
2014-02-22,10,756.445,4.88541
2014-02-23,10,762.263,4.94211
2014-02-24,10,768.065,4.99898
2014-02-25,10,773.847,5.056
2014-02-26,10,779.608,5.11317
2014-02-27,10,785.344,5.17043
2014-02-28,10,791.052,5.22778
2014-03-01,10,796.73,5.28518
2014-03-02,10,802.376,5.34263
2014-03-03,10,807.986,5.40008
2014-03-04,10,813.558,5.45752
2014-03-05,10,819.091,5.51494
2014-03-06,10,824.582,5.57229
2014-03-07,10,830.028,5.62956
2014-03-08,10,835.427,5.68675
2014-03-09,10,840.778,5.7438
2014-03-10,10,846.079,5.80073
2014-03-11,10,851.327,5.8575
2014-03-12,10,856.521,5.91409
2014-03-13,10,861.669,5.97048
2014-03-14,10,866.781,6.02665
2014-03-15,10,871.834,6.08261
2014-03-16,10,876.308,6.1333
2014-03-17,10,880.206,6.17874
2014-03-18,10,884.047,6.22393
2014-03-19,10,887.83,6.26882
2014-03-20,10,891.555,6.31341
2014-03-21,10,895.219,6.3577
2014-03-22,10,898.823,6.40166
2014-03-23,10,902.365,6.44526
2014-03-24,10,905.843,6.48852
2014-03-25,10,909.258,6.53141
2014-03-26,10,912.608,6.57392
2014-03-27,10,915.893,6.61604
2014-03-28,10,919.111,6.65775
2014-03-29,10,922.263,6.69903
2014-03-30,10,925.372,6.73988
2014-03-31,10,928.417,6.78028
2014-04-01,10,931.394,6.82022
2014-04-02,10,934.303,6.85972
2014-04-03,10,937.141,6.89874
2014-04-04,10,939.911,6.93727
2014-04-05,10,942.61,6.97531
2014-04-06,10,945.24,7.01284
2014-04-07,10,947.801,7.04985
2014-04-08,10,950.291,7.08635
2014-04-09,10,952.712,7.12232
2014-04-10,10,955.063,7.15777
2014-04-11,10,957.345,7.19269
2014-04-12,10,959.559,7.22706
2014-04-13,10,961.703,7.26088
2014-04-14,10,963.78,7.29414
2014-04-15,10,965.789,7.32685
2014-04-16,10,967.944,7.36113
2014-04-17,10,970.051,7.39484
2014-04-18,10,972.094,7.428
2014-04-19,10,974.069,7.46058
2014-04-20,10,975.978,7.49258
2014-04-21,10,977.821,7.52399
2014-04-22,10,979.598,7.5548
2014-04-23,10,981.312,7.58502
2014-04-24,10,982.962,7.61464
2014-04-25,10,984.549,7.64366
2014-04-26,10,986.074,7.67211
2014-04-27,10,987.538,7.69996
2014-04-28,10,988.942,7.7272
2014-04-29,10,990.287,7.75383
2014-04-30,10,991.574,7.77985
2014-05-01,10,992.803,7.80526
2014-05-02,10,993.976,7.83007
2014-05-03,10,995.094,7.85428
2014-05-04,10,996.158,7.8779
2014-05-05,10,997.169,7.90091
2014-05-06,10,998.128,7.92331
2014-05-07,10,999.036,7.9451
2014-05-08,10,999.894,7.96628
2014-05-09,10,1000.703,7.98685
2014-05-10,10,1001.465,8.00683
2014-05-11,10,1002.18,8.02623
2014-05-12,10,1002.85,8.04502
2014-05-13,10,1003.476,8.06322
2014-05-14,10,1004.059,8.08082
2014-05-15,10,1004.6,8.09782
2014-05-16,10,1004.934,8.1125
2014-05-17,10,1005.063,8.12485
2014-05-18,10,1005.155,8.13665
2014-05-19,10,1005.211,8.14788
2014-05-20,10,1005.232,8.15854
2014-05-21,10,1005.219,8.16862
2014-05-22,10,1005.172,8.17812
2014-05-23,10,1005.093,8.18705
2014-05-24,10,1004.983,8.19541
2014-05-25,10,1004.843,8.2032
2014-05-26,10,1004.673,8.21044
2014-05-27,10,1004.474,8.21713
2014-05-28,10,1004.248,8.22325
2014-05-29,10,1003.995,8.22881
2014-05-30,10,1003.715,8.23382
2014-05-31,10,1003.411,8.23827
2014-06-01,10,1003.082,8.24216
2014-06-02,10,1002.73,8.2455
2014-06-03,10,1002.354,8.24828
2014-06-04,10,1001.956,8.25054
2014-06-05,10,1001.536,8.25225
2014-06-06,10,1001.095,8.25342
2014-06-07,10,1000.634,8.25404
2014-06-08,10,1000.153,8.25413
2014-06-09,10,999.652,8.25367
2014-06-10,10,999.132,8.25267
2014-06-11,10,998.595,8.25113
2014-06-12,10,998.058,8.24906
2014-06-13,10,997.503,8.24646
2014-06-14,10,996.93,8.24332
2014-06-15,10,996.341,8.23966
2014-06-16,10,996.43,8.24283
2014-06-17,10,996.502,8.24546
2014-06-18,10,996.557,8.24757
2014-06-19,10,996.595,8.24913
2014-06-20,10,996.617,8.25017
2014-06-21,10,996.622,8.25067
2014-06-22,10,996.611,8.25064
2014-06-23,10,996.583,8.25007
2014-06-24,10,996.539,8.24898
2014-06-25,10,996.479,8.24736
2014-06-26,10,996.403,8.24521
2014-06-27,10,996.309,8.24253
2014-06-28,10,996.2,8.23932
2014-06-29,10,996.073,8.23559
2014-06-30,10,995.929,8.23133
2014-07-01,10,995.768,8.22654
2014-07-02,10,995.589,8.22122
2014-07-03,10,995.393,8.21538
2014-07-04,10,995.177,8.20901
2014-07-05,10,994.944,8.20211
2014-07-06,10,994.701,8.19468
2014-07-07,10,994.442,8.18673
2014-07-08,10,994.163,8.17824
2014-07-09,10,993.862,8.16923
2014-07-10,10,993.539,8.15969
2014-07-11,10,993.194,8.14961
2014-07-12,10,992.826,8.139
2014-07-13,10,992.434,8.12786
2014-07-14,10,992.017,8.11619
2014-07-15,10,991.575,8.10398
2014-07-16,10,990.822,8.08826
2014-07-17,10,989.757,8.06902
2014-07-18,10,988.663,8.04923
2014-07-19,10,987.539,8.0289
2014-07-20,10,986.385,8.00803
2014-07-21,10,985.199,7.98662
2014-07-22,10,983.981,7.96465
2014-07-23,10,982.729,7.94215
2014-07-24,10,981.443,7.91909
2014-07-25,10,980.122,7.89549
2014-07-26,10,978.764,7.87136
2014-07-27,10,977.369,7.84668
2014-07-28,10,975.936,7.82146
2014-07-29,10,974.463,7.79568
2014-07-30,10,972.95,7.76935
2014-07-31,10,971.395,7.74247
2014-08-01,10,969.798,7.71504
2014-08-02,10,968.157,7.68706
2014-08-03,10,966.471,7.65855
2014-08-04,10,964.741,7.62949
2014-08-05,10,962.963,7.59987
2014-08-06,10,961.138,7.56969
2014-08-07,10,959.264,7.53897
2014-08-08,10,957.34,7.5077
2014-08-09,10,955.366,7.4759
2014-08-10,10,953.34,7.44354
2014-08-11,10,951.261,7.41063
2014-08-12,10,949.129,7.37717
2014-08-13,10,946.941,7.34316
2014-08-14,10,944.698,7.30862
2014-08-15,10,942.399,7.27353
2014-08-16,10,940.465,7.24217
2014-08-17,10,938.909,7.21453
2014-08-18,10,937.307,7.18635
2014-08-19,10,935.649,7.15766
2014-08-20,10,933.933,7.12842
2014-08-21,10,932.16,7.09865
2014-08-22,10,930.328,7.06835
2014-08-23,10,928.438,7.03752
2014-08-24,10,926.487,7.00618
2014-08-25,10,924.477,6.97432
2014-08-26,10,922.405,6.94194
2014-08-27,10,920.272,6.90905
2014-08-28,10,918.078,6.87567
2014-08-29,10,915.821,6.84179
2014-08-30,10,913.502,6.8074
2014-08-31,10,911.12,6.77253
2014-09-01,10,908.675,6.73718
2014-09-02,10,906.167,6.70135
2014-09-03,10,903.595,6.66505
2014-09-04,10,900.969,6.62828
2014-09-05,10,898.301,6.59106
2014-09-06,10,895.57,6.55339
2014-09-07,10,892.775,6.51527
2014-09-08,10,889.917,6.47672
2014-09-09,10,886.995,6.43773
2014-09-10,10,884.009,6.39833
2014-09-11,10,880.961,6.35851
2014-09-12,10,877.849,6.31828
2014-09-13,10,874.674,6.27765
2014-09-14,10,871.436,6.23664
2014-09-15,10,868.136,6.19524
2014-09-16,10,864.632,6.15211
2014-09-17,10,861.066,6.10863
2014-09-18,10,857.439,6.0648
2014-09-19,10,853.778,6.02063
2014-09-20,10,850.064,5.97613
2014-09-21,10,846.292,5.93132
2014-09-22,10,842.461,5.88622
2014-09-23,10,838.573,5.84082
2014-09-24,10,834.63,5.79515
2014-09-25,10,830.631,5.74923
2014-09-26,10,826.578,5.70306
2014-09-27,10,822.473,5.65666
2014-09-28,10,818.316,5.61004
2014-09-29,10,814.109,5.56323
2014-09-30,10,809.854,5.51623
2014-10-01,10,805.552,5.46906
2014-10-02,10,801.204,5.42174
2014-10-03,10,796.812,5.37429
2014-10-04,10,792.39,5.32672
2014-10-05,10,787.943,5.27905
2014-10-06,10,783.458,5.23129
2014-10-07,10,778.934,5.18346
2014-10-08,10,774.375,5.13558
2014-10-09,10,769.781,5.08767
2014-10-10,10,765.156,5.03974
2014-10-11,10,760.5,4.99181
2014-10-12,10,755.815,4.9439
2014-10-13,10,751.105,4.89603
2014-10-14,10,746.371,4.84821
2014-10-15,10,741.616,4.80047
2014-10-16,10,736.841,4.75283
2014-10-17,10,732.05,4.7053
2014-10-18,10,727.245,4.65792
2014-10-19,10,722.428,4.61069
2014-10-20,10,717.603,4.56364
2014-10-21,10,712.771,4.5168
2014-10-22,10,707.935,4.47018
2014-10-23,10,703.099,4.4238
2014-10-24,10,698.265,4.37768
2014-10-25,10,693.435,4.33186
2014-10-26,10,688.614,4.28635
2014-10-27,10,683.803,4.24116
2014-10-28,10,679.005,4.19634
2014-10-29,10,674.225,4.15189
2014-10-30,10,669.464,4.10784
2014-10-31,10,664.726,4.06421
2014-11-01,10,660.015,4.02103
2014-11-02,10,655.332,3.97832
2014-11-03,10,650.681,3.9361
2014-11-04,10,646.066,3.89438
2014-11-05,10,641.489,3.8532
2014-11-06,10,636.953,3.81256
2014-11-07,10,632.461,3.7725
2014-11-08,10,628.016,3.73304
2014-11-09,10,623.623,3.69418
2014-11-10,10,619.282,3.65596
2014-11-11,10,614.999,3.6184
2014-11-12,10,610.775,3.58151
2014-11-13,10,606.614,3.54532
2014-11-14,10,602.52,3.50985
2014-11-15,10,598.495,3.47511
2014-11-16,10,594.96,3.44444
2014-11-17,10,591.503,3.41455
2014-11-18,10,588.127,3.38545
2014-11-19,10,584.835,3.35717
2014-11-20,10,581.63,3.32972
2014-11-21,10,578.514,3.30312
2014-11-22,10,575.492,3.27739
2014-11-23,10,572.565,3.25256
2014-11-24,10,569.737,3.22863
2014-11-25,10,567.011,3.20563
2014-11-26,10,564.389,3.18357
2014-11-27,10,561.873,3.16246
2014-11-28,10,559.48,3.14234
2014-11-29,10,557.22,3.1232
2014-11-30,10,555.077,3.10508
2014-12-01,10,553.051,3.08797
2014-12-02,10,551.146,3.0719
2014-12-03,10,549.363,3.05689
2014-12-04,10,547.705,3.04293
2014-12-05,10,546.173,3.03005
2014-12-06,10,544.77,3.01825
2014-12-07,10,543.498,3.00756
2014-12-08,10,542.358,2.99797
2014-12-09,10,541.351,2.98951
2014-12-10,10,540.48,2.98218
2014-12-11,10,539.781,2.97599
2014-12-12,10,539.228,2.97093
2014-12-13,10,538.815,2.96705
2014-12-14,10,538.543,2.96434
2014-12-15,10,538.413,2.9628
2014-12-16,10,538.017,2.95931
2014-12-17,10,537.355,2.95386
2014-12-18,10,536.835,2.94959
2014-12-19,10,536.456,2.94648
2014-12-20,10,536.22,2.94457
2014-12-21,10,536.147,2.94384
2014-12-22,10,536.245,2.94429
2014-12-23,10,536.486,2.94593
2014-12-24,10,536.871,2.94875
2014-12-25,10,537.398,2.95274
2014-12-26,10,538.069,2.95793
2014-12-27,10,538.882,2.96429
2014-12-28,10,539.836,2.97183
2014-12-29,10,540.933,2.98054
2014-12-30,10,542.169,2.99043
2014-12-31,10,543.559,3.00148
2015-01-01,10,545.118,3.0137
2015-01-02,10,546.815,3.02707
2015-01-03,10,548.648,3.04159
2015-01-04,10,550.614,3.05725
2015-01-05,10,552.714,3.07406
2015-01-06,10,554.945,3.09199
2015-01-07,10,557.306,3.11103
2015-01-08,10,559.794,3.13119
2015-01-09,10,562.409,3.15245
2015-01-10,10,565.147,3.1748
2015-01-11,10,568.008,3.19823
2015-01-12,10,571.01,3.22272
2015-01-13,10,574.142,3.24827
2015-01-14,10,577.389,3.27486
2015-01-15,10,580.748,3.30248
2015-01-16,10,584.03,3.32964
2015-01-17,10,587.235,3.35632
2015-01-18,10,590.545,3.38397
2015-01-19,10,593.956,3.41258
2015-01-20,10,597.467,3.44213
2015-01-21,10,601.073,3.47262
2015-01-22,10,604.772,3.504
2015-01-23,10,608.562,3.53627
2015-01-24,10,612.439,3.5694
2015-01-25,10,616.399,3.60338
2015-01-26,10,620.441,3.63819
2015-01-27,10,624.56,3.6738
2015-01-28,10,628.753,3.71021
2015-01-29,10,633.018,3.74739
2015-01-30,10,637.352,3.7853
2015-01-31,10,641.763,3.82394
2015-02-01,10,646.235,3.86328
2015-02-02,10,650.763,3.90331
2015-02-03,10,655.345,3.944
2015-02-04,10,659.978,3.98533
2015-02-05,10,664.658,4.02727
2015-02-06,10,669.382,4.0698
2015-02-07,10,674.147,4.1129
2015-02-08,10,678.949,4.15657
2015-02-09,10,683.786,4.20075
2015-02-10,10,688.653,4.24543
2015-02-11,10,693.548,4.2906
2015-02-12,10,698.467,4.33622
2015-02-13,10,703.408,4.38227
2015-02-14,10,708.366,4.42873
2015-02-15,10,714.197,4.48302
2015-02-16,10,720.035,4.53771
2015-02-17,10,725.878,4.59274
2015-02-18,10,731.721,4.6481
2015-02-19,10,737.563,4.70376
2015-02-20,10,743.403,4.75971
2015-02-21,10,749.246,4.81591
2015-02-22,10,755.078,4.87233
2015-02-23,10,760.898,4.92897
2015-02-24,10,766.701,4.98578
2015-02-25,10,772.486,5.04274
2015-02-26,10,778.248,5.09984
2015-02-27,10,783.986,5.15705
2015-02-28,10,789.697,5.21434
2015-03-01,10,795.378,5.27169
2015-03-02,10,801.026,5.32909
2015-03-03,10,806.641,5.3865
2015-03-04,10,812.218,5.4439
2015-03-05,10,817.756,5.50129
2015-03-06,10,823.253,5.55862
2015-03-07,10,828.706,5.61589
2015-03-08,10,834.114,5.67307
2015-03-09,10,839.474,5.73014
2015-03-10,10,844.785,5.78709
2015-03-11,10,850.045,5.84388
2015-03-12,10,855.251,5.90053
2015-03-13,10,860.407,5.95698
2015-03-14,10,865.533,6.01321
2015-03-15,10,870.602,6.06924
2015-03-16,10,875.091,6.12002
2015-03-17,10,879.005,6.16555
2015-03-18,10,882.862,6.21083
2015-03-19,10,886.661,6.25582
2015-03-20,10,890.402,6.30051
2015-03-21,10,894.083,6.34489
2015-03-22,10,897.703,6.38893
2015-03-23,10,901.261,6.43263
2015-03-24,10,904.755,6.47597
2015-03-25,10,908.186,6.51894
2015-03-26,10,911.551,6.56154
2015-03-27,10,914.85,6.60374
2015-03-28,10,918.084,6.64553
2015-03-29,10,921.25,6.68689
2015-03-30,10,924.364,6.72781
2015-03-31,10,927.425,6.7683
2015-04-01,10,930.417,6.80832
2015-04-02,10,933.34,6.84789
2015-04-03,10,936.194,6.887
2015-04-04,10,938.978,6.92563
2015-04-05,10,941.693,6.96377
2015-04-06,10,944.339,7.00141
2015-04-07,10,946.916,7.03854
2015-04-08,10,949.423,7.07515
2015-04-09,10,951.86,7.11125
2015-04-10,10,954.229,7.14683
2015-04-11,10,956.529,7.18189
2015-04-12,10,958.761,7.21641
2015-04-13,10,960.924,7.25038
2015-04-14,10,963.019,7.2838
2015-04-15,10,965.047,7.31667
2015-04-16,10,967.221,7.35112
2015-04-17,10,969.34,7.38499
2015-04-18,10,971.401,7.41831
2015-04-19,10,973.395,7.45105
2015-04-20,10,975.321,7.4832
2015-04-21,10,977.182,7.51477
2015-04-22,10,978.976,7.54573
2015-04-23,10,980.707,7.5761
2015-04-24,10,982.373,7.60587
2015-04-25,10,983.976,7.63503
2015-04-26,10,985.516,7.66362
2015-04-27,10,986.996,7.69161
2015-04-28,10,988.415,7.71898
2015-04-29,10,989.774,7.74575
2015-04-30,10,991.075,7.77191
2015-05-01,10,992.318,7.79747
2015-05-02,10,993.505,7.82241
2015-05-03,10,994.637,7.84675
2015-05-04,10,995.714,7.87051
2015-05-05,10,996.738,7.89367
2015-05-06,10,997.71,7.91621
2015-05-07,10,998.631,7.93815
2015-05-08,10,999.502,7.95949
2015-05-09,10,1000.324,7.98022
2015-05-10,10,1001.099,8.00035
2015-05-11,10,1001.828,8.01991
2015-05-12,10,1002.51,8.03887
2015-05-13,10,1003.149,8.05724
